
Pckt: 9995 - Mean: 0.132286 - Stdev: 0.008020
label,delay
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.134000
1,0.133000
1,0.131000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.133000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.130000
1,0.130000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.133000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.134000
1,0.133000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.133000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.132000
1,0.132000
1,0.133000
2,0.133000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.134000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.134000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.164000
2,0.132000
2,0.132000
2,0.133000
2,0.132000
2,0.133000
2,0.133000
2,0.133000
2,0.133000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.133000
2,0.131000
2,0.134000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.133000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.134000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.131000
2,0.133000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.133000
2,0.132000
2,0.144000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.130000
2,0.131000
2,0.131000
2,0.132000
2,0.130000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.130000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.175000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.130000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.133000
2,0.132000
2,0.133000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.130000
2,0.131000
2,0.130000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.133000
2,0.131000
2,0.131000
2,0.134000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.133000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.133000
2,0.133000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.131000
2,0.133000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.130000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.130000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.169000
2,0.132000
2,0.133000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.133000
2,0.132000
2,0.133000
2,0.138000
2,0.135000
2,0.145000
2,0.139000
2,0.136000
2,0.134000
2,0.132000
2,0.139000
2,0.138000
2,0.135000
2,0.132000
2,0.131000
2,0.133000
2,0.141000
2,0.134000
2,0.139000
2,0.143000
2,0.133000
2,0.132000
2,0.200000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.133000
2,0.133000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.133000
2,0.131000
2,0.131000
2,0.131000
2,0.133000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.135000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.134000
2,0.132000
2,0.133000
2,0.132000
2,0.133000
2,0.136000
2,0.133000
2,0.134000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.133000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.130000
2,0.131000
2,0.131000
2,0.130000
2,0.132000
2,0.133000
2,0.134000
2,0.137000
2,0.139000
2,0.157000
2,0.137000
2,0.134000
2,0.133000
2,0.133000
2,0.137000
2,0.136000
2,0.135000
2,0.133000
2,0.132000
2,0.130000
2,0.134000
2,0.137000
2,0.134000
2,0.139000
2,0.141000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.130000
2,0.131000
2,0.131000
2,0.135000
2,0.132000
2,0.134000
2,0.140000
2,0.140000
2,0.136000
2,0.137000
2,0.134000
2,0.133000
2,0.139000
2,0.151000
2,0.140000
2,0.134000
2,0.156000
2,0.145000
2,0.140000
2,0.141000
2,0.137000
2,0.136000
2,0.138000
2,0.135000
2,0.137000
2,0.136000
2,0.134000
2,0.137000
2,0.142000
2,0.158000
2,0.131000
2,0.144000
2,0.144000
2,0.134000
2,0.132000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.132000
2,0.134000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.130000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.130000
2,0.130000
2,0.131000
2,0.132000
2,0.130000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.133000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.133000
2,0.132000
2,0.132000
2,0.131000
2,0.133000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.134000
2,0.132000
2,0.132000
2,0.131000
2,0.165000
2,0.133000
2,0.132000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.132000
2,0.131000
2,0.132000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.131000
2,0.132000
2,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.134000
3,0.132000
3,0.163000
3,0.131000
0,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.133000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.132000
3,0.133000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.133000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.162000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.133000
3,0.132000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.131000
3,0.132000
3,0.132000
3,0.133000
3,0.133000
3,0.133000
3,0.133000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.133000
3,0.131000
3,0.132000
3,0.134000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.133000
3,0.132000
3,0.134000
3,0.133000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.133000
3,0.131000
3,0.133000
3,0.161000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.134000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.133000
3,0.132000
3,0.133000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.131000
3,0.159000
3,0.132000
3,0.132000
0,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.133000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.159000
3,0.134000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.133000
3,0.131000
3,0.132000
3,0.167000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.134000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.133000
3,0.133000
3,0.132000
3,0.133000
3,0.131000
3,0.133000
3,0.133000
3,0.142000
3,0.139000
3,0.136000
3,0.137000
3,0.138000
3,0.136000
3,0.132000
3,0.132000
3,0.132000
3,0.130000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.130000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.173000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.134000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.134000
3,0.132000
3,0.131000
3,0.133000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.158000
3,0.131000
3,0.133000
3,0.131000
3,0.131000
3,0.133000
3,0.131000
3,0.132000
3,0.130000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.130000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.133000
3,0.132000
3,0.133000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.134000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.133000
3,0.132000
3,0.135000
3,0.132000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.134000
3,0.131000
3,0.133000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.157000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.133000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.134000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.130000
3,0.133000
3,0.133000
3,0.131000
3,0.132000
3,0.131000
3,0.131000
3,0.130000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.132000
3,0.133000
3,0.132000
3,0.158000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.133000
3,0.131000
3,0.132000
3,0.133000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.132000
3,0.132000
3,0.132000
3,0.132000
3,0.133000
3,0.133000
3,0.165000
3,0.131000
3,0.133000
3,0.132000
3,0.132000
3,0.132000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.131000
3,0.132000
3,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.133000
0,0.132000
0,0.131000
3,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.133000
0,0.132000
3,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.161000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
3,0.131000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.133000
0,0.132000
0,0.131000
0,0.130000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
3,0.132000
0,0.133000
0,0.132000
0,0.163000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
3,0.131000
0,0.131000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.133000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.133000
0,0.131000
0,0.132000
0,0.157000
0,0.131000
0,0.132000
0,0.131000
0,0.134000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.130000
0,0.131000
1,0.132000
0,0.131000
0,0.131000
1,0.131000
0,0.130000
0,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.132000
0,0.130000
0,0.131000
0,0.131000
0,0.131000
3,0.132000
0,0.133000
0,0.132000
3,0.132000
0,0.131000
0,0.131000
0,0.133000
0,0.131000
1,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.134000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
1,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.133000
0,0.133000
0,0.131000
0,0.132000
0,0.132000
0,0.131000
1,0.133000
0,0.133000
0,0.132000
0,0.157000
3,0.132000
0,0.134000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.136000
0,0.133000
0,0.132000
0,0.133000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.134000
0,0.131000
0,0.132000
0,0.132000
3,0.132000
0,0.132000
0,0.133000
0,0.132000
1,0.132000
0,0.131000
1,0.131000
0,0.133000
0,0.134000
0,0.132000
0,0.132000
1,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
3,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.131000
3,0.132000
1,0.131000
0,0.132000
0,0.131000
3,0.131000
0,0.132000
0,0.131000
0,0.133000
0,0.133000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
3,0.132000
0,0.133000
0,0.132000
0,0.131000
0,0.133000
0,0.131000
3,0.133000
3,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
3,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.161000
0,0.132000
0,0.133000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
0,0.133000
0,0.132000
0,0.132000
0,0.133000
0,0.132000
3,0.132000
0,0.133000
0,0.133000
0,0.133000
0,0.132000
0,0.133000
0,0.133000
0,0.132000
1,0.131000
1,0.132000
3,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.133000
0,0.158000
0,0.145000
0,0.134000
0,0.133000
1,0.193000
0,0.170000
0,0.219000
0,0.166000
0,0.168000
0,0.173000
0,0.136000
0,0.133000
0,0.143000
0,0.136000
0,0.131000
0,0.132000
0,0.140000
0,0.234000
0,0.190000
0,0.200000
0,0.144000
0,0.133000
0,0.145000
0,0.135000
0,0.137000
0,0.142000
3,0.147000
0,0.133000
0,0.134000
0,0.131000
3,0.131000
0,0.224000
0,0.172000
0,0.136000
1,0.133000
3,0.134000
0,0.145000
0,0.132000
0,0.133000
0,0.137000
3,0.157000
0,0.137000
1,0.132000
0,0.132000
0,0.145000
0,0.148000
0,0.143000
0,0.129000
0,0.133000
0,0.133000
0,0.134000
0,0.137000
0,0.211000
0,0.174000
0,0.172000
0,0.156000
0,0.134000
0,0.135000
0,0.150000
0,0.133000
0,0.133000
0,0.145000
0,0.160000
0,0.139000
0,0.136000
0,0.136000
0,0.156000
0,0.136000
0,0.174000
0,0.134000
0,0.133000
